month,sku_id,geography_id,distributor_id,channel,units_sold,gross_revenue_inr,discount_inr,net_revenue_inr,cogs_inr,gross_margin_inr,gross_margin_pct
2025-01-01,PH-HW-ROS-250,GEO-W-002,DST-W-EC-01,E-commerce,196,17640.0,3528.0,14112.0,8996.4,5115.6,36.25
2025-01-01,PH-HW-ROS-250,GEO-N-001,DST-N-GT-01,General Trade,376,33840.0,2707.2,31132.8,17258.4,13874.4,44.57
2025-01-01,PH-HW-ROS-250,GEO-N-001,DST-N-MT-01,Modern Trade,262,23580.0,2829.6,20750.4,12025.8,8724.6,42.05
2025-01-01,PH-HW-ROS-250,GEO-N-001,DST-N-EC-01,E-commerce,177,15930.0,2389.5,13540.5,8124.3,5416.2,40.0
2025-01-01,PH-HW-ROS-250,GEO-N-002,DST-N-GT-01,General Trade,374,33660.0,2692.8,30967.2,17166.6,13800.6,44.57
2025-01-01,PH-HW-ROS-250,GEO-N-002,DST-N-MT-01,Modern Trade,281,25290.0,3034.8,22255.2,12897.9,9357.3,42.05
2025-01-01,PH-HW-ROS-250,GEO-N-002,DST-N-EC-01,E-commerce,171,15390.0,2308.5,13081.5,7848.9,5232.6,40.0
2025-01-01,PH-HW-ROS-250,GEO-E-001,DST-E-GT-01,General Trade,318,28620.0,2289.6,26330.4,14596.2,11734.2,44.57
2025-01-01,PH-HW-ROS-250,GEO-E-001,DST-E-MT-01,Modern Trade,213,19170.0,2300.4,16869.6,9776.7,7092.9,42.05
2025-01-01,PH-HW-ROS-250,GEO-E-001,DST-E-EC-01,E-commerce,151,13590.0,2038.5,11551.5,6930.9,4620.6,40.0
2025-01-01,PH-HW-ROS-250,GEO-E-002,DST-E-GT-01,General Trade,316,28440.0,2275.2,26164.8,14504.4,11660.4,44.57
2025-01-01,PH-HW-ROS-250,GEO-E-002,DST-E-MT-01,Modern Trade,229,20610.0,2473.2,18136.8,10511.1,7625.7,42.05
2025-01-01,PH-HW-ROS-250,GEO-E-002,DST-E-EC-01,E-commerce,156,14040.0,2106.0,11934.0,7160.4,4773.6,40.0
2025-01-01,NB-GR-CHO-250,GEO-S-001,DST-S-GT-01,General Trade,764,137520.0,11001.6,126518.4,83887.2,42631.2,33.7
2025-01-01,NB-GR-CHO-250,GEO-S-001,DST-S-MT-01,Modern Trade,586,105480.0,12657.6,92822.4,64342.8,28479.6,30.68
2025-01-01,NB-GR-CHO-250,GEO-S-001,DST-S-EC-01,E-commerce,421,75780.0,11367.0,64413.0,46225.8,18187.2,28.24
2025-01-01,NB-GR-CHO-250,GEO-S-002,DST-S-GT-01,General Trade,738,132840.0,10627.2,122212.8,81032.4,41180.4,33.7
2025-01-01,NB-GR-CHO-250,GEO-S-002,DST-S-MT-01,Modern Trade,657,118260.0,14191.2,104068.8,72138.6,31930.2,30.68
2025-01-01,NB-GR-CHO-250,GEO-S-002,DST-S-EC-01,E-commerce,396,71280.0,10692.0,60588.0,43480.8,17107.2,28.24
2025-01-01,NB-GR-CHO-250,GEO-W-001,DST-W-GT-01,General Trade,811,145980.0,18977.4,127002.6,89047.8,37954.8,29.89
2025-01-01,NB-GR-CHO-250,GEO-W-001,DST-W-MT-01,Modern Trade,593,106740.0,18145.8,88594.2,65111.4,23482.8,26.51
2025-01-01,NB-GR-CHO-250,GEO-W-001,DST-W-EC-01,E-commerce,394,70920.0,14184.0,56736.0,43261.2,13474.8,23.75
2025-01-01,NB-GR-CHO-250,GEO-W-002,DST-W-GT-01,General Trade,814,146520.0,19047.6,127472.4,89377.2,38095.2,29.89
2025-01-01,NB-GR-CHO-250,GEO-W-002,DST-W-MT-01,Modern Trade,594,106920.0,18176.4,88743.6,65221.2,23522.4,26.51
2025-01-01,NB-GR-CHO-250,GEO-W-002,DST-W-EC-01,E-commerce,365,65700.0,13140.0,52560.0,40077.0,12483.0,23.75
2025-01-01,NB-GR-CHO-250,GEO-N-001,DST-N-GT-01,General Trade,692,124560.0,9964.8,114595.2,75981.6,38613.6,33.7
2025-01-01,NB-GR-CHO-250,GEO-N-001,DST-N-MT-01,Modern Trade,531,95580.0,11469.6,84110.4,58303.8,25806.6,30.68
2025-01-01,NB-GR-CHO-250,GEO-N-001,DST-N-EC-01,E-commerce,353,63540.0,9531.0,54009.0,38759.4,15249.6,28.24
2025-01-01,NB-GR-CHO-250,GEO-N-002,DST-N-GT-01,General Trade,717,129060.0,10324.8,118735.2,78726.6,40008.6,33.7
2025-01-01,NB-GR-CHO-250,GEO-N-002,DST-N-MT-01,Modern Trade,558,100440.0,12052.8,88387.2,61268.4,27118.8,30.68
2025-01-01,NB-GR-CHO-250,GEO-N-002,DST-N-EC-01,E-commerce,349,62820.0,9423.0,53397.0,38320.2,15076.8,28.24
2025-01-01,NB-GR-CHO-250,GEO-E-001,DST-E-GT-01,General Trade,620,111600.0,8928.0,102672.0,68076.0,34596.0,33.7
2025-01-01,NB-GR-CHO-250,GEO-E-001,DST-E-MT-01,Modern Trade,472,84960.0,10195.2,74764.8,51825.6,22939.2,30.68
2025-01-01,NB-GR-CHO-250,GEO-E-001,DST-E-EC-01,E-commerce,313,56340.0,8451.0,47889.0,34367.4,13521.6,28.24
2025-01-01,NB-GR-CHO-250,GEO-E-002,DST-E-GT-01,General Trade,654,117720.0,9417.6,108302.4,71809.2,36493.2,33.7
2025-01-01,NB-GR-CHO-250,GEO-E-002,DST-E-MT-01,Modern Trade,513,92340.0,11080.8,81259.2,56327.4,24931.8,30.68
2025-01-01,NB-GR-CHO-250,GEO-E-002,DST-E-EC-01,E-commerce,301,54180.0,8127.0,46053.0,33049.8,13003.2,28.24
2025-01-01,NB-GR-HON-500,GEO-S-001,DST-S-GT-01,General Trade,567,181440.0,14515.2,166924.8,110678.4,56246.4,33.7
2025-01-01,NB-GR-HON-500,GEO-S-001,DST-S-MT-01,Modern Trade,487,155840.0,18700.8,137139.2,95062.4,42076.8,30.68
2025-01-01,NB-GR-HON-500,GEO-S-001,DST-S-EC-01,E-commerce,310,99200.0,14880.0,84320.0,60512.0,23808.0,28.24
2025-01-01,NB-GR-HON-500,GEO-S-002,DST-S-GT-01,General Trade,558,178560.0,14284.8,164275.2,108921.6,55353.6,33.7
2025-01-01,NB-GR-HON-500,GEO-S-002,DST-S-MT-01,Modern Trade,449,143680.0,17241.6,126438.4,87644.8,38793.6,30.68
2025-01-01,NB-GR-HON-500,GEO-S-002,DST-S-EC-01,E-commerce,304,97280.0,14592.0,82688.0,59340.8,23347.2,28.24
2025-01-01,NB-GR-HON-500,GEO-W-001,DST-W-GT-01,General Trade,576,184320.0,23961.6,160358.4,112435.2,47923.2,29.89
2025-01-01,NB-GR-HON-500,GEO-W-001,DST-W-MT-01,Modern Trade,415,132800.0,22576.0,110224.0,81008.0,29216.0,26.51
2025-01-01,NB-GR-HON-500,GEO-W-001,DST-W-EC-01,E-commerce,341,109120.0,21824.0,87296.0,66563.2,20732.8,23.75
2025-01-01,NB-GR-HON-500,GEO-W-002,DST-W-GT-01,General Trade,577,184640.0,24003.2,160636.8,112630.4,48006.4,29.89
2025-01-01,NB-GR-HON-500,GEO-W-002,DST-W-MT-01,Modern Trade,456,145920.0,24806.4,121113.6,89011.2,32102.4,26.51
2025-01-01,NB-GR-HON-500,GEO-W-002,DST-W-EC-01,E-commerce,361,115520.0,23104.0,92416.0,70467.2,21948.8,23.75
2025-01-01,NB-GR-HON-500,GEO-N-001,DST-N-GT-01,General Trade,527,168640.0,13491.2,155148.8,102870.4,52278.4,33.7
2025-01-01,NB-GR-HON-500,GEO-N-001,DST-N-MT-01,Modern Trade,400,128000.0,15360.0,112640.0,78080.0,34560.0,30.68
2025-01-01,NB-GR-HON-500,GEO-N-001,DST-N-EC-01,E-commerce,243,77760.0,11664.0,66096.0,47433.6,18662.4,28.24
2025-01-01,NB-GR-HON-500,GEO-N-002,DST-N-GT-01,General Trade,535,171200.0,13696.0,157504.0,104432.0,53072.0,33.7
2025-01-01,NB-GR-HON-500,GEO-N-002,DST-N-MT-01,Modern Trade,411,131520.0,15782.4,115737.6,80227.2,35510.4,30.68
2025-01-01,NB-GR-HON-500,GEO-N-002,DST-N-EC-01,E-commerce,271,86720.0,13008.0,73712.0,52899.2,20812.8,28.24
2025-01-01,NB-GR-HON-500,GEO-E-001,DST-E-GT-01,General Trade,466,149120.0,11929.6,137190.4,90963.2,46227.2,33.7
2025-01-01,NB-GR-HON-500,GEO-E-001,DST-E-MT-01,Modern Trade,370,118400.0,14208.0,104192.0,72224.0,31968.0,30.68
2025-01-01,NB-GR-HON-500,GEO-E-001,DST-E-EC-01,E-commerce,216,69120.0,10368.0,58752.0,42163.2,16588.8,28.24
2025-01-01,NB-GR-HON-500,GEO-E-002,DST-E-GT-01,General Trade,455,145600.0,11648.0,133952.0,88816.0,45136.0,33.7
2025-01-01,NB-GR-HON-500,GEO-E-002,DST-E-MT-01,Modern Trade,365,116800.0,14016.0,102784.0,71248.0,31536.0,30.68
2025-01-01,NB-GR-HON-500,GEO-E-002,DST-E-EC-01,E-commerce,245,78400.0,11760.0,66640.0,47824.0,18816.0,28.24
2025-01-01,NB-PB-CHO-6P,GEO-S-001,DST-S-GT-01,General Trade,480,129600.0,10368.0,119232.0,77760.0,41472.0,34.78
2025-01-01,NB-PB-CHO-6P,GEO-S-001,DST-S-MT-01,Modern Trade,395,106650.0,12798.0,93852.0,63990.0,29862.0,31.82
2025-01-01,NB-PB-CHO-6P,GEO-S-001,DST-S-EC-01,E-commerce,234,63180.0,9477.0,53703.0,37908.0,15795.0,29.41
2025-01-01,NB-PB-CHO-6P,GEO-S-002,DST-S-GT-01,General Trade,432,116640.0,9331.2,107308.8,69984.0,37324.8,34.78
2025-01-01,NB-PB-CHO-6P,GEO-S-002,DST-S-MT-01,Modern Trade,398,107460.0,12895.2,94564.8,64476.0,30088.8,31.82
2025-01-01,NB-PB-CHO-6P,GEO-S-002,DST-S-EC-01,E-commerce,253,68310.0,10246.5,58063.5,40986.0,17077.5,29.41
2025-01-01,NB-PB-CHO-6P,GEO-W-001,DST-W-GT-01,General Trade,476,128520.0,16707.6,111812.4,77112.0,34700.4,31.03
2025-01-01,NB-PB-CHO-6P,GEO-W-001,DST-W-MT-01,Modern Trade,369,99630.0,16937.1,82692.9,59778.0,22914.9,27.71
2025-01-01,NB-PB-CHO-6P,GEO-W-001,DST-W-EC-01,E-commerce,240,64800.0,12960.0,51840.0,38880.0,12960.0,25.0
2025-01-01,NB-PB-CHO-6P,GEO-W-002,DST-W-GT-01,General Trade,517,139590.0,18146.7,121443.3,83754.0,37689.3,31.03
2025-01-01,NB-PB-CHO-6P,GEO-W-002,DST-W-MT-01,Modern Trade,370,99900.0,16983.0,82917.0,59940.0,22977.0,27.71
2025-01-01,NB-PB-CHO-6P,GEO-W-002,DST-W-EC-01,E-commerce,251,67770.0,13554.0,54216.0,40662.0,13554.0,25.0
2025-01-01,NB-PB-CHO-6P,GEO-N-001,DST-N-GT-01,General Trade,452,122040.0,9763.2,112276.8,73224.0,39052.8,34.78
2025-01-01,NB-PB-CHO-6P,GEO-N-001,DST-N-MT-01,Modern Trade,333,89910.0,10789.2,79120.8,53946.0,25174.8,31.82
2025-01-01,NB-PB-CHO-6P,GEO-N-001,DST-N-EC-01,E-commerce,226,61020.0,9153.0,51867.0,36612.0,15255.0,29.41
2025-01-01,NB-PB-CHO-6P,GEO-N-002,DST-N-GT-01,General Trade,434,117180.0,9374.4,107805.6,70308.0,37497.6,34.78
2025-01-01,NB-PB-CHO-6P,GEO-N-002,DST-N-MT-01,Modern Trade,372,100440.0,12052.8,88387.2,60264.0,28123.2,31.82
2025-01-01,NB-PB-CHO-6P,GEO-N-002,DST-N-EC-01,E-commerce,220,59400.0,8910.0,50490.0,35640.0,14850.0,29.41
2025-01-01,NB-PB-CHO-6P,GEO-E-001,DST-E-GT-01,General Trade,402,108540.0,8683.2,99856.8,65124.0,34732.8,34.78
2025-01-01,NB-PB-CHO-6P,GEO-E-001,DST-E-MT-01,Modern Trade,300,81000.0,9720.0,71280.0,48600.0,22680.0,31.82
2025-01-01,NB-PB-CHO-6P,GEO-E-001,DST-E-EC-01,E-commerce,205,55350.0,8302.5,47047.5,33210.0,13837.5,29.41
2025-01-01,NB-PB-CHO-6P,GEO-E-002,DST-E-GT-01,General Trade,409,110430.0,8834.4,101595.6,66258.0,35337.6,34.78
2025-01-01,NB-PB-CHO-6P,GEO-E-002,DST-E-MT-01,Modern Trade,275,74250.0,8910.0,65340.0,44550.0,20790.0,31.82
2025-01-01,NB-PB-CHO-6P,GEO-E-002,DST-E-EC-01,E-commerce,201,54270.0,8140.5,46129.5,32562.0,13567.5,29.41
2025-02-01,FG-DW-LEM-500,GEO-S-001,DST-S-GT-01,General Trade,1230,141450.0,11316.0,130134.0,76383.0,53751.0,41.3
2025-02-01,FG-DW-LEM-500,GEO-S-001,DST-S-MT-01,Modern Trade,1053,121095.0,14531.4,106563.6,65391.3,41172.3,38.64
2025-02-01,FG-DW-LEM-500,GEO-S-001,DST-S-EC-01,E-commerce,645,74175.0,11126.25,63048.75,40054.5,22994.25,36.47
2025-02-01,FG-DW-LEM-500,GEO-S-002,DST-S-GT-01,General Trade,1273,146395.0,11711.6,134683.4,79053.3,55630.1,41.3
2025-02-01,FG-DW-LEM-500,GEO-S-002,DST-S-MT-01,Modern Trade,1021,117415.0,14089.8,103325.2,63404.1,39921.1,38.64
2025-02-01,FG-DW-LEM-500,GEO-S-002,DST-S-EC-01,E-commerce,683,78545.0,11781.75,66763.25,42414.3,24348.95,36.47
2025-02-01,FG-DW-LEM-500,GEO-W-001,DST-W-GT-01,General Trade,1304,149960.0,19494.8,130465.2,80978.4,49486.8,37.93
2025-02-01,FG-DW-LEM-500,GEO-W-001,DST-W-MT-01,Modern Trade,1051,120865.0,20547.05,100317.95,65267.1,35050.85,34.94
2025-02-01,FG-DW-LEM-500,GEO-W-001,DST-W-EC-01,E-commerce,683,78545.0,15709.0,62836.0,42414.3,20421.7,32.5
2025-02-01,FG-DW-LEM-500,GEO-W-002,DST-W-GT-01,General Trade,1322,152030.0,19763.9,132266.1,82096.2,50169.9,37.93
2025-02-01,FG-DW-LEM-500,GEO-W-002,DST-W-MT-01,Modern Trade,979,112585.0,19139.45,93445.55,60795.9,32649.65,34.94
2025-02-01,FG-DW-LEM-500,GEO-W-002,DST-W-EC-01,E-commerce,624,71760.0,14352.0,57408.0,38750.4,18657.6,32.5
2025-02-01,FG-DW-LEM-500,GEO-N-001,DST-N-GT-01,General Trade,1250,143750.0,11500.0,132250.0,77625.0,54625.0,41.3
2025-02-01,FG-DW-LEM-500,GEO-N-001,DST-N-MT-01,Modern Trade,874,100510.0,12061.2,88448.8,54275.4,34173.4,38.64
2025-02-01,FG-DW-LEM-500,GEO-N-001,DST-N-EC-01,E-commerce,565,64975.0,9746.25,55228.75,35086.5,20142.25,36.47
2025-02-01,FG-DW-LEM-500,GEO-N-002,DST-N-GT-01,General Trade,1244,143060.0,11444.8,131615.2,77252.4,54362.8,41.3
2025-02-01,FG-DW-LEM-500,GEO-N-002,DST-N-MT-01,Modern Trade,867,99705.0,11964.6,87740.4,53840.7,33899.7,38.64
2025-02-01,FG-DW-LEM-500,GEO-N-002,DST-N-EC-01,E-commerce,574,66010.0,9901.5,56108.5,35645.4,20463.1,36.47
2025-02-01,FG-DW-LEM-500,GEO-E-001,DST-E-GT-01,General Trade,984,113160.0,9052.8,104107.2,61106.4,43000.8,41.3
2025-02-01,FG-DW-LEM-500,GEO-E-001,DST-E-MT-01,Modern Trade,799,91885.0,11026.2,80858.8,49617.9,31240.9,38.64
2025-02-01,FG-DW-LEM-500,GEO-E-001,DST-E-EC-01,E-commerce,543,62445.0,9366.75,53078.25,33720.3,19357.95,36.47
2025-02-01,FG-DW-LEM-500,GEO-E-002,DST-E-GT-01,General Trade,1081,124315.0,9945.2,114369.8,67130.1,47239.7,41.3
2025-02-01,FG-DW-LEM-500,GEO-E-002,DST-E-MT-01,Modern Trade,823,94645.0,11357.4,83287.6,51108.3,32179.3,38.64
2025-02-01,FG-DW-LEM-500,GEO-E-002,DST-E-EC-01,E-commerce,487,56005.0,8400.75,47604.25,30242.7,17361.55,36.47
2025-02-01,FG-DW-LEM-1L,GEO-S-001,DST-S-GT-01,General Trade,824,168920.0,13513.6,155406.4,91216.8,64189.6,41.3
2025-02-01,FG-DW-LEM-1L,GEO-S-001,DST-S-MT-01,Modern Trade,660,135300.0,16236.0,119064.0,73062.0,46002.0,38.64
2025-02-01,FG-DW-LEM-1L,GEO-S-001,DST-S-EC-01,E-commerce,441,90405.0,13560.75,76844.25,48818.7,28025.55,36.47
2025-02-01,FG-DW-LEM-1L,GEO-S-002,DST-S-GT-01,General Trade,841,172405.0,13792.4,158612.6,93098.7,65513.9,41.3
2025-02-01,FG-DW-LEM-1L,GEO-S-002,DST-S-MT-01,Modern Trade,689,141245.0,16949.4,124295.6,76272.3,48023.3,38.64
2025-02-01,FG-DW-LEM-1L,GEO-S-002,DST-S-EC-01,E-commerce,420,86100.0,12915.0,73185.0,46494.0,26691.0,36.47
2025-02-01,FG-DW-LEM-1L,GEO-W-001,DST-W-GT-01,General Trade,818,167690.0,21799.7,145890.3,90552.6,55337.7,37.93
2025-02-01,FG-DW-LEM-1L,GEO-W-001,DST-W-MT-01,Modern Trade,604,123820.0,21049.4,102770.6,66862.8,35907.8,34.94
2025-02-01,FG-DW-LEM-1L,GEO-W-001,DST-W-EC-01,E-commerce,423,86715.0,17343.0,69372.0,46826.1,22545.9,32.5
2025-02-01,FG-DW-LEM-1L,GEO-W-002,DST-W-GT-01,General Trade,935,191675.0,24917.75,166757.25,103504.5,63252.75,37.93
2025-02-01,FG-DW-LEM-1L,GEO-W-002,DST-W-MT-01,Modern Trade,674,138170.0,23488.9,114681.1,74611.8,40069.3,34.94
2025-02-01,FG-DW-LEM-1L,GEO-W-002,DST-W-EC-01,E-commerce,383,78515.0,15703.0,62812.0,42398.1,20413.9,32.5
2025-02-01,FG-DW-LEM-1L,GEO-N-001,DST-N-GT-01,General Trade,828,169740.0,13579.2,156160.8,91659.6,64501.2,41.3
2025-02-01,FG-DW-LEM-1L,GEO-N-001,DST-N-MT-01,Modern Trade,601,123205.0,14784.6,108420.4,66530.7,41889.7,38.64
2025-02-01,FG-DW-LEM-1L,GEO-N-001,DST-N-EC-01,E-commerce,353,72365.0,10854.75,61510.25,39077.1,22433.15,36.47
2025-02-01,FG-DW-LEM-1L,GEO-N-002,DST-N-GT-01,General Trade,774,158670.0,12693.6,145976.4,85681.8,60294.6,41.3
2025-02-01,FG-DW-LEM-1L,GEO-N-002,DST-N-MT-01,Modern Trade,605,124025.0,14883.0,109142.0,66973.5,42168.5,38.64
2025-02-01,FG-DW-LEM-1L,GEO-N-002,DST-N-EC-01,E-commerce,384,78720.0,11808.0,66912.0,42508.8,24403.2,36.47
2025-02-01,FG-DW-LEM-1L,GEO-E-001,DST-E-GT-01,General Trade,652,133660.0,10692.8,122967.2,72176.4,50790.8,41.3
2025-02-01,FG-DW-LEM-1L,GEO-E-001,DST-E-MT-01,Modern Trade,521,106805.0,12816.6,93988.4,57674.7,36313.7,38.64
2025-02-01,FG-DW-LEM-1L,GEO-E-001,DST-E-EC-01,E-commerce,302,61910.0,9286.5,52623.5,33431.4,19192.1,36.47
2025-02-01,FG-DW-LEM-1L,GEO-E-002,DST-E-GT-01,General Trade,681,139605.0,11168.4,128436.6,75386.7,53049.9,41.3
2025-02-01,FG-DW-LEM-1L,GEO-E-002,DST-E-MT-01,Modern Trade,532,109060.0,13087.2,95972.8,58892.4,37080.4,38.64
2025-02-01,FG-DW-LEM-1L,GEO-E-002,DST-E-EC-01,E-commerce,330,67650.0,10147.5,57502.5,36531.0,20971.5,36.47
2025-02-01,FG-SC-LAV-500,GEO-S-001,DST-S-GT-01,General Trade,944,127440.0,10195.2,117244.8,71366.4,45878.4,39.13
2025-02-01,FG-SC-LAV-500,GEO-S-001,DST-S-MT-01,Modern Trade,839,113265.0,13591.8,99673.2,63428.4,36244.8,36.36
2025-02-01,FG-SC-LAV-500,GEO-S-001,DST-S-EC-01,E-commerce,546,73710.0,11056.5,62653.5,41277.6,21375.9,34.12
2025-02-01,FG-SC-LAV-500,GEO-S-002,DST-S-GT-01,General Trade,1014,136890.0,10951.2,125938.8,76658.4,49280.4,39.13
2025-02-01,FG-SC-LAV-500,GEO-S-002,DST-S-MT-01,Modern Trade,838,113130.0,13575.6,99554.4,63352.8,36201.6,36.36
2025-02-01,FG-SC-LAV-500,GEO-S-002,DST-S-EC-01,E-commerce,548,73980.0,11097.0,62883.0,41428.8,21454.2,34.12
2025-02-01,FG-SC-LAV-500,GEO-W-001,DST-W-GT-01,General Trade,1049,141615.0,18409.95,123205.05,79304.4,43900.65,35.63
2025-02-01,FG-SC-LAV-500,GEO-W-001,DST-W-MT-01,Modern Trade,762,102870.0,17487.9,85382.1,57607.2,27774.9,32.53
2025-02-01,FG-SC-LAV-500,GEO-W-001,DST-W-EC-01,E-commerce,491,66285.0,13257.0,53028.0,37119.6,15908.4,30.0
2025-02-01,FG-SC-LAV-500,GEO-W-002,DST-W-GT-01,General Trade,1010,136350.0,17725.5,118624.5,76356.0,42268.5,35.63
2025-02-01,FG-SC-LAV-500,GEO-W-002,DST-W-MT-01,Modern Trade,718,96930.0,16478.1,80451.9,54280.8,26171.1,32.53
2025-02-01,FG-SC-LAV-500,GEO-W-002,DST-W-EC-01,E-commerce,471,63585.0,12717.0,50868.0,35607.6,15260.4,30.0
2025-02-01,FG-SC-LAV-500,GEO-N-001,DST-N-GT-01,General Trade,914,123390.0,9871.2,113518.8,69098.4,44420.4,39.13
2025-02-01,FG-SC-LAV-500,GEO-N-001,DST-N-MT-01,Modern Trade,691,93285.0,11194.2,82090.8,52239.6,29851.2,36.36
2025-02-01,FG-SC-LAV-500,GEO-N-001,DST-N-EC-01,E-commerce,470,63450.0,9517.5,53932.5,35532.0,18400.5,34.12
2025-02-01,FG-SC-LAV-500,GEO-N-002,DST-N-GT-01,General Trade,923,124605.0,9968.4,114636.6,69778.8,44857.8,39.13
2025-02-01,FG-SC-LAV-500,GEO-N-002,DST-N-MT-01,Modern Trade,712,96120.0,11534.4,84585.6,53827.2,30758.4,36.36
2025-02-01,FG-SC-LAV-500,GEO-N-002,DST-N-EC-01,E-commerce,463,62505.0,9375.75,53129.25,35002.8,18126.45,34.12
2025-02-01,FG-SC-LAV-500,GEO-E-001,DST-E-GT-01,General Trade,804,108540.0,8683.2,99856.8,60782.4,39074.4,39.13
2025-02-01,FG-SC-LAV-500,GEO-E-001,DST-E-MT-01,Modern Trade,615,83025.0,9963.0,73062.0,46494.0,26568.0,36.36
2025-02-01,FG-SC-LAV-500,GEO-E-001,DST-E-EC-01,E-commerce,386,52110.0,7816.5,44293.5,29181.6,15111.9,34.12
2025-02-01,FG-SC-LAV-500,GEO-E-002,DST-E-GT-01,General Trade,855,115425.0,9234.0,106191.0,64638.0,41553.0,39.13
2025-02-01,FG-SC-LAV-500,GEO-E-002,DST-E-MT-01,Modern Trade,616,83160.0,9979.2,73180.8,46569.6,26611.2,36.36
2025-02-01,FG-SC-LAV-500,GEO-E-002,DST-E-EC-01,E-commerce,371,50085.0,7512.75,42572.25,28047.6,14524.65,34.12
2025-02-01,FG-SC-LAV-1L,GEO-S-001,DST-S-GT-01,General Trade,639,150165.0,12013.2,138151.8,84092.4,54059.4,39.13
2025-02-01,FG-SC-LAV-1L,GEO-S-001,DST-S-MT-01,Modern Trade,569,133715.0,16045.8,117669.2,74880.4,42788.8,36.36
2025-02-01,FG-SC-LAV-1L,GEO-S-001,DST-S-EC-01,E-commerce,344,80840.0,12126.0,68714.0,45270.4,23443.6,34.12
2025-02-01,FG-SC-LAV-1L,GEO-S-002,DST-S-GT-01,General Trade,646,151810.0,12144.8,139665.2,85013.6,54651.6,39.13
2025-02-01,FG-SC-LAV-1L,GEO-S-002,DST-S-MT-01,Modern Trade,545,128075.0,15369.0,112706.0,71722.0,40984.0,36.36
2025-02-01,FG-SC-LAV-1L,GEO-S-002,DST-S-EC-01,E-commerce,332,78020.0,11703.0,66317.0,43691.2,22625.8,34.12
2025-02-01,FG-SC-LAV-1L,GEO-W-001,DST-W-GT-01,General Trade,685,160975.0,20926.75,140048.25,90146.0,49902.25,35.63
2025-02-01,FG-SC-LAV-1L,GEO-W-001,DST-W-MT-01,Modern Trade,469,110215.0,18736.55,91478.45,61720.4,29758.05,32.53
2025-02-01,FG-SC-LAV-1L,GEO-W-001,DST-W-EC-01,E-commerce,314,73790.0,14758.0,59032.0,41322.4,17709.6,30.0
2025-02-01,FG-SC-LAV-1L,GEO-W-002,DST-W-GT-01,General Trade,700,164500.0,21385.0,143115.0,92120.0,50995.0,35.63
2025-02-01,FG-SC-LAV-1L,GEO-W-002,DST-W-MT-01,Modern Trade,504,118440.0,20134.8,98305.2,66326.4,31978.8,32.53
2025-02-01,FG-SC-LAV-1L,GEO-W-002,DST-W-EC-01,E-commerce,318,74730.0,14946.0,59784.0,41848.8,17935.2,30.0
2025-02-01,FG-SC-LAV-1L,GEO-N-001,DST-N-GT-01,General Trade,620,145700.0,11656.0,134044.0,81592.0,52452.0,39.13
2025-02-01,FG-SC-LAV-1L,GEO-N-001,DST-N-MT-01,Modern Trade,450,105750.0,12690.0,93060.0,59220.0,33840.0,36.36
2025-02-01,FG-SC-LAV-1L,GEO-N-001,DST-N-EC-01,E-commerce,293,68855.0,10328.25,58526.75,38558.8,19967.95,34.12
2025-02-01,FG-SC-LAV-1L,GEO-N-002,DST-N-GT-01,General Trade,625,146875.0,11750.0,135125.0,82250.0,52875.0,39.13
2025-02-01,FG-SC-LAV-1L,GEO-N-002,DST-N-MT-01,Modern Trade,438,102930.0,12351.6,90578.4,57640.8,32937.6,36.36
2025-02-01,FG-SC-LAV-1L,GEO-N-002,DST-N-EC-01,E-commerce,293,68855.0,10328.25,58526.75,38558.8,19967.95,34.12
2025-02-01,FG-SC-LAV-1L,GEO-E-001,DST-E-GT-01,General Trade,528,124080.0,9926.4,114153.6,69484.8,44668.8,39.13
2025-02-01,FG-SC-LAV-1L,GEO-E-001,DST-E-MT-01,Modern Trade,371,87185.0,10462.2,76722.8,48823.6,27899.2,36.36
2025-02-01,FG-SC-LAV-1L,GEO-E-001,DST-E-EC-01,E-commerce,247,58045.0,8706.75,49338.25,32505.2,16833.05,34.12
2025-02-01,FG-SC-LAV-1L,GEO-E-002,DST-E-GT-01,General Trade,568,133480.0,10678.4,122801.6,74748.8,48052.8,39.13
2025-02-01,FG-SC-LAV-1L,GEO-E-002,DST-E-MT-01,Modern Trade,402,94470.0,11336.4,83133.6,52903.2,30230.4,36.36
2025-02-01,FG-SC-LAV-1L,GEO-E-002,DST-E-EC-01,E-commerce,243,57105.0,8565.75,48539.25,31978.8,16560.45,34.12
2025-02-01,PH-HW-ALO-250,GEO-S-001,DST-S-GT-01,General Trade,1010,95950.0,7676.0,88274.0,47975.0,40299.0,45.65
2025-02-01,PH-HW-ALO-250,GEO-S-001,DST-S-MT-01,Modern Trade,901,85595.0,10271.4,75323.6,42797.5,32526.1,43.18
2025-02-01,PH-HW-ALO-250,GEO-S-001,DST-S-EC-01,E-commerce,624,59280.0,8892.0,50388.0,29640.0,20748.0,41.18
2025-02-01,PH-HW-ALO-250,GEO-S-002,DST-S-GT-01,General Trade,1069,101555.0,8124.4,93430.6,50777.5,42653.1,45.65
2025-02-01,PH-HW-ALO-250,GEO-S-002,DST-S-MT-01,Modern Trade,953,90535.0,10864.2,79670.8,45267.5,34403.3,43.18
2025-02-01,PH-HW-ALO-250,GEO-S-002,DST-S-EC-01,E-commerce,596,56620.0,8493.0,48127.0,28310.0,19817.0,41.18
