month,sku_id,geography_id,distributor_id,channel,opening_stock_units,received_units,units_sold,closing_stock_units,stockout_days,inventory_status
2025-02-01,PH-HW-ALO-250,GEO-S-002,DST-S-EC-01,E-commerce,196,618,596,218,0,Healthy
2025-02-01,PH-HW-ALO-250,GEO-W-001,DST-W-GT-01,General Trade,250,1153,1161,242,0,Healthy
2025-02-01,PH-HW-ALO-250,GEO-W-001,DST-W-MT-01,Modern Trade,160,702,798,64,0,Healthy
2025-02-01,PH-HW-ALO-250,GEO-W-001,DST-W-EC-01,E-commerce,186,483,567,102,0,Healthy
2025-02-01,PH-HW-ALO-250,GEO-W-002,DST-W-GT-01,General Trade,349,1027,1124,252,0,Healthy
2025-02-01,PH-HW-ALO-250,GEO-W-002,DST-W-MT-01,Modern Trade,194,761,872,83,0,Healthy
2025-02-01,PH-HW-ALO-250,GEO-W-002,DST-W-EC-01,E-commerce,155,526,529,152,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-N-001,DST-N-GT-01,General Trade,223,963,1041,145,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-N-001,DST-N-MT-01,Modern Trade,186,667,776,77,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-N-001,DST-N-EC-01,E-commerce,127,442,493,76,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-N-002,DST-N-GT-01,General Trade,360,978,1050,288,0,Healthy
2025-02-01,PH-HW-ALO-250,GEO-N-002,DST-N-MT-01,Modern Trade,220,642,757,105,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-N-002,DST-N-EC-01,E-commerce,137,500,483,154,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-E-001,DST-E-GT-01,General Trade,253,965,965,253,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-E-001,DST-E-MT-01,Modern Trade,201,722,699,224,0,Healthy
2025-02-01,PH-HW-ALO-250,GEO-E-001,DST-E-EC-01,E-commerce,124,415,422,117,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-E-002,DST-E-GT-01,General Trade,314,805,928,191,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-E-002,DST-E-MT-01,Modern Trade,149,616,651,114,1,Healthy
2025-02-01,PH-HW-ALO-250,GEO-E-002,DST-E-EC-01,E-commerce,114,372,415,71,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-S-001,DST-S-GT-01,General Trade,215,640,767,88,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-S-001,DST-S-MT-01,Modern Trade,128,477,577,28,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-S-001,DST-S-EC-01,E-commerce,129,373,417,85,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-S-002,DST-S-GT-01,General Trade,202,652,729,125,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-S-002,DST-S-MT-01,Modern Trade,159,548,614,93,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-S-002,DST-S-EC-01,E-commerce,124,345,408,61,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-W-001,DST-W-GT-01,General Trade,186,689,798,77,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-W-001,DST-W-MT-01,Modern Trade,125,502,558,69,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-W-001,DST-W-EC-01,E-commerce,91,321,385,27,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-W-002,DST-W-GT-01,General Trade,192,659,783,68,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-W-002,DST-W-MT-01,Modern Trade,152,465,548,69,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-W-002,DST-W-EC-01,E-commerce,78,345,372,51,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-N-001,DST-N-GT-01,General Trade,255,639,746,148,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-N-001,DST-N-MT-01,Modern Trade,162,583,558,187,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-N-001,DST-N-EC-01,E-commerce,90,338,349,79,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-N-002,DST-N-GT-01,General Trade,200,592,674,118,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-N-002,DST-N-MT-01,Modern Trade,156,449,534,71,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-N-002,DST-N-EC-01,E-commerce,83,343,351,75,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-E-001,DST-E-GT-01,General Trade,199,649,639,209,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-E-001,DST-E-MT-01,Modern Trade,127,462,474,115,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-E-001,DST-E-EC-01,E-commerce,61,311,302,70,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-E-002,DST-E-GT-01,General Trade,163,569,619,113,1,Healthy
2025-02-01,PH-HW-ALO-500,GEO-E-002,DST-E-MT-01,Modern Trade,141,453,448,146,0,Healthy
2025-02-01,PH-HW-ALO-500,GEO-E-002,DST-E-EC-01,E-commerce,76,249,275,50,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-S-001,DST-S-GT-01,General Trade,188,532,551,169,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-S-001,DST-S-MT-01,Modern Trade,134,445,461,118,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-S-001,DST-S-EC-01,E-commerce,93,287,303,77,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-S-002,DST-S-GT-01,General Trade,169,475,515,129,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-S-002,DST-S-MT-01,Modern Trade,106,447,469,84,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-S-002,DST-S-EC-01,E-commerce,89,329,321,97,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-W-001,DST-W-GT-01,General Trade,123,511,577,57,0,Healthy
2025-02-01,PH-BW-NEE-500,GEO-W-001,DST-W-MT-01,Modern Trade,145,390,425,110,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-W-001,DST-W-EC-01,E-commerce,64,257,280,41,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-W-002,DST-W-GT-01,General Trade,173,549,622,100,0,Healthy
2025-02-01,PH-BW-NEE-500,GEO-W-002,DST-W-MT-01,Modern Trade,101,397,409,89,0,Healthy
2025-02-01,PH-BW-NEE-500,GEO-W-002,DST-W-EC-01,E-commerce,84,253,279,58,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-N-001,DST-N-GT-01,General Trade,127,456,506,77,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-N-001,DST-N-MT-01,Modern Trade,98,363,378,83,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-N-001,DST-N-EC-01,E-commerce,70,255,250,75,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-N-002,DST-N-GT-01,General Trade,146,558,550,154,0,Healthy
2025-02-01,PH-BW-NEE-500,GEO-N-002,DST-N-MT-01,Modern Trade,93,396,414,75,0,Healthy
2025-02-01,PH-BW-NEE-500,GEO-N-002,DST-N-EC-01,E-commerce,89,251,255,85,0,Healthy
2025-02-01,PH-BW-NEE-500,GEO-E-001,DST-E-GT-01,General Trade,91,457,451,97,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-E-001,DST-E-MT-01,Modern Trade,106,326,373,59,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-E-001,DST-E-EC-01,E-commerce,48,208,216,40,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-E-002,DST-E-GT-01,General Trade,148,394,448,94,0,Healthy
2025-02-01,PH-BW-NEE-500,GEO-E-002,DST-E-MT-01,Modern Trade,93,276,315,54,1,Healthy
2025-02-01,PH-BW-NEE-500,GEO-E-002,DST-E-EC-01,E-commerce,48,211,232,27,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-S-001,DST-S-GT-01,General Trade,93,395,412,76,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-S-001,DST-S-MT-01,Modern Trade,116,310,366,60,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-S-001,DST-S-EC-01,E-commerce,58,195,204,49,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-S-002,DST-S-GT-01,General Trade,86,374,420,40,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-S-002,DST-S-MT-01,Modern Trade,98,349,335,112,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-S-002,DST-S-EC-01,E-commerce,68,218,223,63,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-W-001,DST-W-GT-01,General Trade,118,368,392,94,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-W-001,DST-W-MT-01,Modern Trade,91,333,329,95,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-W-001,DST-W-EC-01,E-commerce,50,209,208,51,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-W-002,DST-W-GT-01,General Trade,141,373,419,95,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-W-002,DST-W-MT-01,Modern Trade,104,269,319,54,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-W-002,DST-W-EC-01,E-commerce,49,189,195,43,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-N-001,DST-N-GT-01,General Trade,97,306,372,31,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-N-001,DST-N-MT-01,Modern Trade,57,254,277,34,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-N-001,DST-N-EC-01,E-commerce,55,167,169,53,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-N-002,DST-N-GT-01,General Trade,127,357,394,90,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-N-002,DST-N-MT-01,Modern Trade,81,276,295,62,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-N-002,DST-N-EC-01,E-commerce,52,175,178,49,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-E-001,DST-E-GT-01,General Trade,99,336,339,96,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-E-001,DST-E-MT-01,Modern Trade,77,213,245,45,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-E-001,DST-E-EC-01,E-commerce,54,143,163,34,1,Healthy
2025-02-01,PH-HW-ROS-250,GEO-E-002,DST-E-GT-01,General Trade,89,287,326,50,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-E-002,DST-E-MT-01,Modern Trade,61,206,239,28,0,Healthy
2025-02-01,PH-HW-ROS-250,GEO-E-002,DST-E-EC-01,E-commerce,56,149,167,38,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-S-001,DST-S-GT-01,General Trade,218,805,791,232,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-S-001,DST-S-MT-01,Modern Trade,234,665,721,178,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-S-001,DST-S-EC-01,E-commerce,115,372,434,53,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-S-002,DST-S-GT-01,General Trade,223,772,764,231,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-S-002,DST-S-MT-01,Modern Trade,154,721,700,175,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-S-002,DST-S-EC-01,E-commerce,117,455,444,128,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-W-001,DST-W-GT-01,General Trade,289,813,864,238,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-W-001,DST-W-MT-01,Modern Trade,147,574,651,70,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-W-001,DST-W-EC-01,E-commerce,124,351,392,83,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-W-002,DST-W-GT-01,General Trade,191,777,835,133,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-W-002,DST-W-MT-01,Modern Trade,156,577,617,116,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-W-002,DST-W-EC-01,E-commerce,133,392,382,143,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-N-001,DST-N-GT-01,General Trade,230,645,754,121,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-N-001,DST-N-MT-01,Modern Trade,198,608,594,212,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-N-001,DST-N-EC-01,E-commerce,100,317,369,48,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-N-002,DST-N-GT-01,General Trade,186,648,721,113,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-N-002,DST-N-MT-01,Modern Trade,137,502,529,110,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-N-002,DST-N-EC-01,E-commerce,118,378,390,106,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-E-001,DST-E-GT-01,General Trade,184,554,666,72,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-E-001,DST-E-MT-01,Modern Trade,126,445,482,89,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-E-001,DST-E-EC-01,E-commerce,85,287,317,55,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-E-002,DST-E-GT-01,General Trade,127,642,629,140,1,Healthy
2025-02-01,NB-GR-CHO-250,GEO-E-002,DST-E-MT-01,Modern Trade,113,549,523,139,0,Healthy
2025-02-01,NB-GR-CHO-250,GEO-E-002,DST-E-EC-01,E-commerce,66,300,316,50,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-S-001,DST-S-GT-01,General Trade,155,646,622,179,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-S-001,DST-S-MT-01,Modern Trade,137,457,497,97,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-S-001,DST-S-EC-01,E-commerce,119,331,340,110,0,Healthy
2025-02-01,NB-GR-HON-500,GEO-S-002,DST-S-GT-01,General Trade,155,532,595,92,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-S-002,DST-S-MT-01,Modern Trade,157,490,513,134,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-S-002,DST-S-EC-01,E-commerce,94,316,331,79,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-W-001,DST-W-GT-01,General Trade,174,636,639,171,0,Healthy
2025-02-01,NB-GR-HON-500,GEO-W-001,DST-W-MT-01,Modern Trade,153,419,468,104,0,Healthy
2025-02-01,NB-GR-HON-500,GEO-W-001,DST-W-EC-01,E-commerce,110,371,362,119,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-W-002,DST-W-GT-01,General Trade,169,659,671,157,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-W-002,DST-W-MT-01,Modern Trade,103,371,445,29,0,Healthy
2025-02-01,NB-GR-HON-500,GEO-W-002,DST-W-EC-01,E-commerce,117,301,365,53,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-N-001,DST-N-GT-01,General Trade,194,522,566,150,0,Healthy
2025-02-01,NB-GR-HON-500,GEO-N-001,DST-N-MT-01,Modern Trade,135,437,425,147,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-N-001,DST-N-EC-01,E-commerce,87,279,267,99,0,Healthy
2025-02-01,NB-GR-HON-500,GEO-N-002,DST-N-GT-01,General Trade,134,521,573,82,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-N-002,DST-N-MT-01,Modern Trade,130,356,416,70,0,Healthy
2025-02-01,NB-GR-HON-500,GEO-N-002,DST-N-EC-01,E-commerce,59,259,254,64,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-E-001,DST-E-GT-01,General Trade,135,504,497,142,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-E-001,DST-E-MT-01,Modern Trade,92,344,351,85,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-E-001,DST-E-EC-01,E-commerce,52,223,222,53,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-E-002,DST-E-GT-01,General Trade,122,412,499,35,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-E-002,DST-E-MT-01,Modern Trade,99,322,375,46,1,Healthy
2025-02-01,NB-GR-HON-500,GEO-E-002,DST-E-EC-01,E-commerce,58,252,243,67,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-S-001,DST-S-GT-01,General Trade,172,512,498,186,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-S-001,DST-S-MT-01,Modern Trade,91,380,378,93,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-S-001,DST-S-EC-01,E-commerce,77,262,251,88,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-S-002,DST-S-GT-01,General Trade,110,552,526,136,0,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-S-002,DST-S-MT-01,Modern Trade,128,342,393,77,0,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-S-002,DST-S-EC-01,E-commerce,54,258,272,40,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-W-001,DST-W-GT-01,General Trade,127,455,501,81,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-W-001,DST-W-MT-01,Modern Trade,92,354,383,63,0,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-W-001,DST-W-EC-01,E-commerce,57,223,241,39,0,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-W-002,DST-W-GT-01,General Trade,162,514,527,149,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-W-002,DST-W-MT-01,Modern Trade,91,318,384,25,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-W-002,DST-W-EC-01,E-commerce,80,254,243,91,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-N-001,DST-N-GT-01,General Trade,154,433,448,139,0,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-N-001,DST-N-MT-01,Modern Trade,94,350,350,94,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-N-001,DST-N-EC-01,E-commerce,73,215,214,74,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-N-002,DST-N-GT-01,General Trade,122,422,476,68,0,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-N-002,DST-N-MT-01,Modern Trade,98,386,383,101,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-N-002,DST-N-EC-01,E-commerce,56,233,237,52,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-E-001,DST-E-GT-01,General Trade,108,400,422,86,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-E-001,DST-E-MT-01,Modern Trade,84,299,303,80,0,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-E-001,DST-E-EC-01,E-commerce,56,181,182,55,0,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-E-002,DST-E-GT-01,General Trade,118,340,389,69,0,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-E-002,DST-E-MT-01,Modern Trade,87,304,319,72,1,Healthy
2025-02-01,NB-PB-CHO-6P,GEO-E-002,DST-E-EC-01,E-commerce,64,170,191,43,1,Healthy
2025-03-01,FG-DW-LEM-500,GEO-S-001,DST-S-GT-01,General Trade,407,1110,1245,272,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-S-001,DST-S-MT-01,Modern Trade,347,1055,1070,332,1,Healthy
2025-03-01,FG-DW-LEM-500,GEO-S-001,DST-S-EC-01,E-commerce,220,674,669,225,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-S-002,DST-S-GT-01,General Trade,425,1261,1218,468,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-S-002,DST-S-MT-01,Modern Trade,284,893,1075,102,1,Healthy
2025-03-01,FG-DW-LEM-500,GEO-S-002,DST-S-EC-01,E-commerce,219,700,674,245,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-W-001,DST-W-GT-01,General Trade,427,1198,1315,310,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-W-001,DST-W-MT-01,Modern Trade,270,880,971,179,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-W-001,DST-W-EC-01,E-commerce,145,561,664,42,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-W-002,DST-W-GT-01,General Trade,310,1333,1342,301,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-W-002,DST-W-MT-01,Modern Trade,256,916,995,177,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-W-002,DST-W-EC-01,E-commerce,229,662,666,225,1,Healthy
2025-03-01,FG-DW-LEM-500,GEO-N-001,DST-N-GT-01,General Trade,363,1211,1222,352,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-N-001,DST-N-MT-01,Modern Trade,273,841,900,214,1,Healthy
2025-03-01,FG-DW-LEM-500,GEO-N-001,DST-N-EC-01,E-commerce,171,557,601,127,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-N-002,DST-N-GT-01,General Trade,304,1138,1262,180,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-N-002,DST-N-MT-01,Modern Trade,239,862,904,197,1,Healthy
2025-03-01,FG-DW-LEM-500,GEO-N-002,DST-N-EC-01,E-commerce,128,532,592,68,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-E-001,DST-E-GT-01,General Trade,268,1027,1045,250,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-E-001,DST-E-MT-01,Modern Trade,155,647,771,31,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-E-001,DST-E-EC-01,E-commerce,147,461,534,74,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-E-002,DST-E-GT-01,General Trade,314,1136,1098,352,0,Healthy
2025-03-01,FG-DW-LEM-500,GEO-E-002,DST-E-MT-01,Modern Trade,243,672,813,102,1,Healthy
2025-03-01,FG-DW-LEM-500,GEO-E-002,DST-E-EC-01,E-commerce,167,461,524,104,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-S-001,DST-S-GT-01,General Trade,285,791,840,236,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-S-001,DST-S-MT-01,Modern Trade,171,745,724,192,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-S-001,DST-S-EC-01,E-commerce,165,483,474,174,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-S-002,DST-S-GT-01,General Trade,274,757,869,162,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-S-002,DST-S-MT-01,Modern Trade,181,688,702,167,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-S-002,DST-S-EC-01,E-commerce,128,451,483,96,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-W-001,DST-W-GT-01,General Trade,209,817,895,131,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-W-001,DST-W-MT-01,Modern Trade,221,555,673,103,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-W-001,DST-W-EC-01,E-commerce,130,380,430,80,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-W-002,DST-W-GT-01,General Trade,217,816,895,138,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-W-002,DST-W-MT-01,Modern Trade,180,616,637,159,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-W-002,DST-W-EC-01,E-commerce,109,418,438,89,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-N-001,DST-N-GT-01,General Trade,300,795,896,199,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-N-001,DST-N-MT-01,Modern Trade,201,595,586,210,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-N-001,DST-N-EC-01,E-commerce,110,382,387,105,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-N-002,DST-N-GT-01,General Trade,229,825,790,264,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-N-002,DST-N-MT-01,Modern Trade,139,585,584,140,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-N-002,DST-N-EC-01,E-commerce,93,397,410,80,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-E-001,DST-E-GT-01,General Trade,219,653,687,185,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-E-001,DST-E-MT-01,Modern Trade,131,528,513,146,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-E-001,DST-E-EC-01,E-commerce,94,318,317,95,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-E-002,DST-E-GT-01,General Trade,183,705,685,203,0,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-E-002,DST-E-MT-01,Modern Trade,101,445,487,59,1,Healthy
2025-03-01,FG-DW-LEM-1L,GEO-E-002,DST-E-EC-01,E-commerce,108,353,347,114,1,Healthy
2025-03-01,FG-SC-LAV-500,GEO-S-001,DST-S-GT-01,General Trade,342,1142,1100,384,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-S-001,DST-S-MT-01,Modern Trade,241,832,820,253,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-S-001,DST-S-EC-01,E-commerce,154,425,504,75,1,Healthy
2025-03-01,FG-SC-LAV-500,GEO-S-002,DST-S-GT-01,General Trade,290,1018,1025,283,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-S-002,DST-S-MT-01,Modern Trade,227,807,808,226,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-S-002,DST-S-EC-01,E-commerce,136,546,568,114,1,Healthy
2025-03-01,FG-SC-LAV-500,GEO-W-001,DST-W-GT-01,General Trade,293,903,1035,161,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-W-001,DST-W-MT-01,Modern Trade,213,761,755,219,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-W-001,DST-W-EC-01,E-commerce,134,418,499,53,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-W-002,DST-W-GT-01,General Trade,351,1027,1079,299,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-W-002,DST-W-MT-01,Modern Trade,190,792,768,214,1,Healthy
2025-03-01,FG-SC-LAV-500,GEO-W-002,DST-W-EC-01,E-commerce,123,453,492,84,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-N-001,DST-N-GT-01,General Trade,293,954,942,305,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-N-001,DST-N-MT-01,Modern Trade,213,657,667,203,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-N-001,DST-N-EC-01,E-commerce,155,476,463,168,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-N-002,DST-N-GT-01,General Trade,202,787,882,107,1,Healthy
2025-03-01,FG-SC-LAV-500,GEO-N-002,DST-N-MT-01,Modern Trade,235,661,690,206,1,Healthy
2025-03-01,FG-SC-LAV-500,GEO-N-002,DST-N-EC-01,E-commerce,159,480,470,169,1,Healthy
2025-03-01,FG-SC-LAV-500,GEO-E-001,DST-E-GT-01,General Trade,261,863,844,280,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-E-001,DST-E-MT-01,Modern Trade,198,658,631,225,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-E-001,DST-E-EC-01,E-commerce,83,348,399,32,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-E-002,DST-E-GT-01,General Trade,243,733,873,103,1,Healthy
2025-03-01,FG-SC-LAV-500,GEO-E-002,DST-E-MT-01,Modern Trade,154,573,640,87,0,Healthy
2025-03-01,FG-SC-LAV-500,GEO-E-002,DST-E-EC-01,E-commerce,135,396,407,124,0,Healthy
2025-03-01,FG-SC-LAV-1L,GEO-S-001,DST-S-GT-01,General Trade,210,556,676,90,0,Healthy
2025-03-01,FG-SC-LAV-1L,GEO-S-001,DST-S-MT-01,Modern Trade,140,574,565,149,0,Healthy
2025-03-01,FG-SC-LAV-1L,GEO-S-001,DST-S-EC-01,E-commerce,120,320,349,91,1,Healthy
2025-03-01,FG-SC-LAV-1L,GEO-S-002,DST-S-GT-01,General Trade,125,552,617,60,1,Healthy
